Model,Dataset/Fold,Accuracy,Time,F1
"KNN, 5, clark_distance, information_gain_weight, majority_class",Mushroom/8,0.6805896805896806,3.3931241035461426,0.6489410001858011
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.6805896805896806,3.289583921432495,0.6489410001858011
"KNN, 5, clark_distance, information_gain_weight, shepard",Mushroom/8,0.6805896805896806,3.4346415996551514,0.6489410001858011
"KNN, 7, euclidean_distance, information_gain_weight, majority_class",Mushroom/8,0.9152334152334153,1.40391206741333,0.9151355052953557
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.9152334152334153,1.348290205001831,0.9151355052953557
"KNN, 7, euclidean_distance, information_gain_weight, shepard",Mushroom/8,0.9152334152334153,1.3537530899047852,0.9151355052953557
"KNN, 7, manhattan_distance, information_gain_weight, majority_class",Mushroom/8,0.9324324324324325,1.4550163745880127,0.9322808342445218
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.9324324324324325,1.2431228160858154,0.9322808342445218
"KNN, 7, manhattan_distance, information_gain_weight, shepard",Mushroom/8,0.9324324324324325,1.4004323482513428,0.9322808342445218
"KNN, 7, clark_distance, information_gain_weight, majority_class",Mushroom/8,0.6805896805896806,3.41542911529541,0.6489410001858011
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/8,0.6805896805896806,3.4899256229400635,0.6489410001858011
"KNN, 7, clark_distance, information_gain_weight, shepard",Mushroom/8,0.6805896805896806,3.414173126220703,0.6489410001858011
"KNN, 1, euclidean_distance, reliefF_weight, majority_class",Mushroom/8,0.5171990171990172,1.2147107124328613,0.3526166578798157
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.5171990171990172,1.1995172500610352,0.3526166578798157
"KNN, 1, euclidean_distance, reliefF_weight, shepard",Mushroom/8,0.5171990171990172,1.430511713027954,0.3526166578798157
"KNN, 1, manhattan_distance, reliefF_weight, majority_class",Mushroom/8,0.5171990171990172,1.472923755645752,0.3526166578798157
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.5171990171990172,1.212707757949829,0.3526166578798157
"KNN, 1, manhattan_distance, reliefF_weight, shepard",Mushroom/8,0.5171990171990172,1.4337613582611084,0.3526166578798157
"KNN, 1, clark_distance, reliefF_weight, majority_class",Mushroom/8,0.8144963144963145,3.681157112121582,0.8069452048574508
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.8144963144963145,3.3323659896850586,0.8069452048574508
"KNN, 1, clark_distance, reliefF_weight, shepard",Mushroom/8,0.8144963144963145,3.4937353134155273,0.8069452048574508
"KNN, 3, euclidean_distance, reliefF_weight, majority_class",Mushroom/8,0.5171990171990172,1.3621673583984375,0.3526166578798157
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.5171990171990172,1.243924856185913,0.3526166578798157
"KNN, 3, euclidean_distance, reliefF_weight, shepard",Mushroom/8,0.5171990171990172,1.2791426181793213,0.3526166578798157
"KNN, 3, manhattan_distance, reliefF_weight, majority_class",Mushroom/8,0.5171990171990172,1.2040553092956543,0.3526166578798157
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.5171990171990172,1.2993109226226807,0.3526166578798157
"KNN, 3, manhattan_distance, reliefF_weight, shepard",Mushroom/8,0.5171990171990172,1.1891968250274658,0.3526166578798157
"KNN, 3, clark_distance, reliefF_weight, majority_class",Mushroom/8,0.8722358722358723,3.4758474826812744,0.8697051534696146
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.8722358722358723,3.421787738800049,0.8697051534696146
"KNN, 3, clark_distance, reliefF_weight, shepard",Mushroom/8,0.8722358722358723,3.4290971755981445,0.8697051534696146
"KNN, 5, euclidean_distance, reliefF_weight, majority_class",Mushroom/8,0.5171990171990172,1.445542335510254,0.3526166578798157
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.5171990171990172,1.3204245567321777,0.3526166578798157
"KNN, 5, euclidean_distance, reliefF_weight, shepard",Mushroom/8,0.5171990171990172,1.2715427875518799,0.3526166578798157
"KNN, 5, manhattan_distance, reliefF_weight, majority_class",Mushroom/8,0.5171990171990172,1.3330225944519043,0.3526166578798157
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.5171990171990172,1.3028984069824219,0.3526166578798157
"KNN, 5, manhattan_distance, reliefF_weight, shepard",Mushroom/8,0.5171990171990172,1.329195261001587,0.3526166578798157
"KNN, 5, clark_distance, reliefF_weight, majority_class",Mushroom/8,0.8095823095823096,3.3763034343719482,0.8014199767892942
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.8095823095823096,3.1046159267425537,0.8014199767892942
"KNN, 5, clark_distance, reliefF_weight, shepard",Mushroom/8,0.8095823095823096,3.145543336868286,0.8014199767892942
"KNN, 7, euclidean_distance, reliefF_weight, majority_class",Mushroom/8,0.5171990171990172,1.190927505493164,0.3526166578798157
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.5171990171990172,1.1216669082641602,0.3526166578798157
"KNN, 7, euclidean_distance, reliefF_weight, shepard",Mushroom/8,0.5171990171990172,1.195612907409668,0.3526166578798157
"KNN, 7, manhattan_distance, reliefF_weight, majority_class",Mushroom/8,0.5171990171990172,1.211139440536499,0.3526166578798157
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.5171990171990172,1.1309289932250977,0.3526166578798157
"KNN, 7, manhattan_distance, reliefF_weight, shepard",Mushroom/8,0.5171990171990172,1.1616384983062744,0.3526166578798157
"KNN, 7, clark_distance, reliefF_weight, majority_class",Mushroom/8,0.7960687960687961,3.3468308448791504,0.7860495741471836
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/8,0.7960687960687961,3.3350648880004883,0.7860495741471836
"KNN, 7, clark_distance, reliefF_weight, shepard",Mushroom/8,0.7960687960687961,3.696539878845215,0.7860495741471836
"KNN, 1, euclidean_distance, equal_weight, majority_class",Mushroom/9,1.0,1.4334015846252441,1.0
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,1.2849400043487549,1.0
"KNN, 1, euclidean_distance, equal_weight, shepard",Mushroom/9,1.0,1.3058323860168457,1.0
"KNN, 1, manhattan_distance, equal_weight, majority_class",Mushroom/9,1.0,1.3281176090240479,1.0
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,1.1678543090820312,1.0
"KNN, 1, manhattan_distance, equal_weight, shepard",Mushroom/9,1.0,1.1835358142852783,1.0
"KNN, 1, clark_distance, equal_weight, majority_class",Mushroom/9,1.0,3.225059747695923,1.0
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,3.432915687561035,1.0
"KNN, 1, clark_distance, equal_weight, shepard",Mushroom/9,1.0,3.5702717304229736,1.0
"KNN, 3, euclidean_distance, equal_weight, majority_class",Mushroom/9,1.0,1.4027667045593262,1.0
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,1.463263988494873,1.0
"KNN, 3, euclidean_distance, equal_weight, shepard",Mushroom/9,1.0,1.3343322277069092,1.0
"KNN, 3, manhattan_distance, equal_weight, majority_class",Mushroom/9,1.0,1.3283812999725342,1.0
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,1.2373554706573486,1.0
"KNN, 3, manhattan_distance, equal_weight, shepard",Mushroom/9,1.0,1.375023603439331,1.0
"KNN, 3, clark_distance, equal_weight, majority_class",Mushroom/9,1.0,3.642300605773926,1.0
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,3.114257574081421,1.0
"KNN, 3, clark_distance, equal_weight, shepard",Mushroom/9,1.0,3.2707512378692627,1.0
"KNN, 5, euclidean_distance, equal_weight, majority_class",Mushroom/9,1.0,1.2990918159484863,1.0
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,1.280341625213623,1.0
"KNN, 5, euclidean_distance, equal_weight, shepard",Mushroom/9,1.0,1.2668108940124512,1.0
"KNN, 5, manhattan_distance, equal_weight, majority_class",Mushroom/9,1.0,1.3992335796356201,1.0
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,1.2499196529388428,1.0
"KNN, 5, manhattan_distance, equal_weight, shepard",Mushroom/9,1.0,1.1532666683197021,1.0
"KNN, 5, clark_distance, equal_weight, majority_class",Mushroom/9,1.0,3.2957582473754883,1.0
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,3.3011603355407715,1.0
"KNN, 5, clark_distance, equal_weight, shepard",Mushroom/9,1.0,3.191788673400879,1.0
"KNN, 7, euclidean_distance, equal_weight, majority_class",Mushroom/9,1.0,1.2915167808532715,1.0
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,1.1863133907318115,1.0
"KNN, 7, euclidean_distance, equal_weight, shepard",Mushroom/9,1.0,1.2761516571044922,1.0
"KNN, 7, manhattan_distance, equal_weight, majority_class",Mushroom/9,1.0,1.3188719749450684,1.0
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,1.2573800086975098,1.0
"KNN, 7, manhattan_distance, equal_weight, shepard",Mushroom/9,1.0,1.22269606590271,1.0
"KNN, 7, clark_distance, equal_weight, majority_class",Mushroom/9,1.0,3.414320707321167,1.0
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted",Mushroom/9,1.0,3.2420642375946045,1.0
"KNN, 7, clark_distance, equal_weight, shepard",Mushroom/9,1.0,3.3347654342651367,1.0
"KNN, 1, euclidean_distance, information_gain_weight, majority_class",Mushroom/9,0.916256157635468,1.4411683082580566,0.9161778956868668
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.916256157635468,1.3247177600860596,0.9161778956868668
"KNN, 1, euclidean_distance, information_gain_weight, shepard",Mushroom/9,0.916256157635468,1.3760817050933838,0.9161778956868668
"KNN, 1, manhattan_distance, information_gain_weight, majority_class",Mushroom/9,0.9248768472906403,1.3333208560943604,0.9246610794446095
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.9248768472906403,1.2363357543945312,0.9246610794446095
"KNN, 1, manhattan_distance, information_gain_weight, shepard",Mushroom/9,0.9248768472906403,1.3541676998138428,0.9246610794446095
"KNN, 1, clark_distance, information_gain_weight, majority_class",Mushroom/9,0.687192118226601,3.6730425357818604,0.6579760116002199
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.687192118226601,3.3912861347198486,0.6579760116002199
"KNN, 1, clark_distance, information_gain_weight, shepard",Mushroom/9,0.687192118226601,3.5068514347076416,0.6579760116002199
"KNN, 3, euclidean_distance, information_gain_weight, majority_class",Mushroom/9,0.937192118226601,1.455960750579834,0.9371998342411061
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.937192118226601,1.455540657043457,0.9371998342411061
"KNN, 3, euclidean_distance, information_gain_weight, shepard",Mushroom/9,0.937192118226601,1.4004943370819092,0.9371998342411061
"KNN, 3, manhattan_distance, information_gain_weight, majority_class",Mushroom/9,0.9248768472906403,1.3585929870605469,0.9246610794446095
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.9248768472906403,1.192864179611206,0.9246610794446095
"KNN, 3, manhattan_distance, information_gain_weight, shepard",Mushroom/9,0.9248768472906403,1.2828786373138428,0.9246610794446095
"KNN, 3, clark_distance, information_gain_weight, majority_class",Mushroom/9,0.687192118226601,3.2396481037139893,0.6579760116002199
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.687192118226601,3.5424065589904785,0.6579760116002199
"KNN, 3, clark_distance, information_gain_weight, shepard",Mushroom/9,0.687192118226601,3.525109052658081,0.6579760116002199
"KNN, 5, euclidean_distance, information_gain_weight, majority_class",Mushroom/9,0.9199507389162561,1.321410894393921,0.9198959741147418
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.9199507389162561,1.2837276458740234,0.9198959741147418
"KNN, 5, euclidean_distance, information_gain_weight, shepard",Mushroom/9,0.9199507389162561,1.2012343406677246,0.9198959741147418
"KNN, 5, manhattan_distance, information_gain_weight, majority_class",Mushroom/9,0.9248768472906403,1.3185124397277832,0.9246610794446095
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.9248768472906403,1.2860257625579834,0.9246610794446095
"KNN, 5, manhattan_distance, information_gain_weight, shepard",Mushroom/9,0.9248768472906403,1.2443745136260986,0.9246610794446095
"KNN, 5, clark_distance, information_gain_weight, majority_class",Mushroom/9,0.687192118226601,3.4765751361846924,0.6579760116002199
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.687192118226601,3.5528509616851807,0.6579760116002199
"KNN, 5, clark_distance, information_gain_weight, shepard",Mushroom/9,0.687192118226601,3.4835031032562256,0.6579760116002199
"KNN, 7, euclidean_distance, information_gain_weight, majority_class",Mushroom/9,0.9334975369458128,1.4076652526855469,0.9334975369458128
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.9334975369458128,1.3337981700897217,0.9334975369458128
"KNN, 7, euclidean_distance, information_gain_weight, shepard",Mushroom/9,0.9334975369458128,1.3517892360687256,0.9334975369458128
"KNN, 7, manhattan_distance, information_gain_weight, majority_class",Mushroom/9,0.9248768472906403,1.382404088973999,0.9246610794446095
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.9248768472906403,1.2879672050476074,0.9246610794446095
"KNN, 7, manhattan_distance, information_gain_weight, shepard",Mushroom/9,0.9248768472906403,1.2549941539764404,0.9246610794446095
"KNN, 7, clark_distance, information_gain_weight, majority_class",Mushroom/9,0.687192118226601,3.3656809329986572,0.6579760116002199
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted",Mushroom/9,0.687192118226601,3.4569079875946045,0.6579760116002199
"KNN, 7, clark_distance, information_gain_weight, shepard",Mushroom/9,0.687192118226601,3.4687774181365967,0.6579760116002199
"KNN, 1, euclidean_distance, reliefF_weight, majority_class",Mushroom/9,0.5184729064039408,1.2260684967041016,0.35405854597900915
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.5184729064039408,1.2905867099761963,0.35405854597900915
"KNN, 1, euclidean_distance, reliefF_weight, shepard",Mushroom/9,0.5184729064039408,1.2843730449676514,0.35405854597900915
"KNN, 1, manhattan_distance, reliefF_weight, majority_class",Mushroom/9,0.5184729064039408,1.3492400646209717,0.35405854597900915
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.5184729064039408,1.2480664253234863,0.35405854597900915
"KNN, 1, manhattan_distance, reliefF_weight, shepard",Mushroom/9,0.5184729064039408,1.174574851989746,0.35405854597900915
"KNN, 1, clark_distance, reliefF_weight, majority_class",Mushroom/9,0.8472906403940886,3.2403321266174316,0.8432370789292537
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.8472906403940886,3.3464279174804688,0.8432370789292537
"KNN, 1, clark_distance, reliefF_weight, shepard",Mushroom/9,0.8472906403940886,3.5572409629821777,0.8432370789292537
"KNN, 3, euclidean_distance, reliefF_weight, majority_class",Mushroom/9,0.5184729064039408,1.3367183208465576,0.35405854597900915
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.5184729064039408,1.4113962650299072,0.35405854597900915
"KNN, 3, euclidean_distance, reliefF_weight, shepard",Mushroom/9,0.5184729064039408,1.328484296798706,0.35405854597900915
"KNN, 3, manhattan_distance, reliefF_weight, majority_class",Mushroom/9,0.5184729064039408,1.5240542888641357,0.35405854597900915
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.5184729064039408,1.3627607822418213,0.35405854597900915
"KNN, 3, manhattan_distance, reliefF_weight, shepard",Mushroom/9,0.5184729064039408,1.2438454627990723,0.35405854597900915
"KNN, 3, clark_distance, reliefF_weight, majority_class",Mushroom/9,0.8214285714285714,3.523228406906128,0.814958536803324
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.8214285714285714,3.4988598823547363,0.814958536803324
"KNN, 3, clark_distance, reliefF_weight, shepard",Mushroom/9,0.8214285714285714,3.257481336593628,0.814958536803324
"KNN, 5, euclidean_distance, reliefF_weight, majority_class",Mushroom/9,0.5184729064039408,1.3237543106079102,0.35405854597900915
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.5184729064039408,1.1920726299285889,0.35405854597900915
"KNN, 5, euclidean_distance, reliefF_weight, shepard",Mushroom/9,0.5184729064039408,1.2724344730377197,0.35405854597900915
"KNN, 5, manhattan_distance, reliefF_weight, majority_class",Mushroom/9,0.5184729064039408,1.226513147354126,0.35405854597900915
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.5184729064039408,1.1576282978057861,0.35405854597900915
"KNN, 5, manhattan_distance, reliefF_weight, shepard",Mushroom/9,0.5184729064039408,1.2302320003509521,0.35405854597900915
"KNN, 5, clark_distance, reliefF_weight, majority_class",Mushroom/9,0.7795566502463054,3.3015267848968506,0.7673150409634082
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.7795566502463054,3.343173027038574,0.7673150409634082
"KNN, 5, clark_distance, reliefF_weight, shepard",Mushroom/9,0.7795566502463054,3.258894205093384,0.7673150409634082
"KNN, 7, euclidean_distance, reliefF_weight, majority_class",Mushroom/9,0.5184729064039408,1.4317166805267334,0.35405854597900915
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.5184729064039408,1.235297441482544,0.35405854597900915
"KNN, 7, euclidean_distance, reliefF_weight, shepard",Mushroom/9,0.5184729064039408,1.247389793395996,0.35405854597900915
"KNN, 7, manhattan_distance, reliefF_weight, majority_class",Mushroom/9,0.5184729064039408,1.2806038856506348,0.35405854597900915
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.5184729064039408,1.2965879440307617,0.35405854597900915
"KNN, 7, manhattan_distance, reliefF_weight, shepard",Mushroom/9,0.5184729064039408,1.4233877658843994,0.35405854597900915
"KNN, 7, clark_distance, reliefF_weight, majority_class",Mushroom/9,0.8029556650246306,3.6405513286590576,0.7942510013556985
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted",Mushroom/9,0.8029556650246306,3.450692892074585,0.7942510013556985
"KNN, 7, clark_distance, reliefF_weight, shepard",Mushroom/9,0.8029556650246306,3.3800225257873535,0.7942510013556985
