Algorithm,n_clusters,fuzziness,rho,Repetition,ARI,NMI,DBI,Silhouette,CHS,Predicted k,Time
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.5)_0",2,4.0,0.5,0,0.12640057428850204,0.28399373614449963,1.872186703621666,0.2192324171196252,2987.595719930909,2,1.2354426383972168
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.5)_1",2,4.0,0.5,1,0.12641894467382095,0.2838822238914925,1.872259955727871,0.21922423693410292,2987.7221691382615,2,4.412372827529907
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.5)_2",2,4.0,0.5,2,0.12640057428850204,0.28399373614449963,1.872186703621666,0.2192324171196252,2987.595719930909,2,1.0969493389129639
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.5)_3",2,4.0,0.5,3,0.12641894467382095,0.2838822238914925,1.872259955727871,0.21922423693410292,2987.7221691382615,2,0.6300742626190186
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.5)_4",2,4.0,0.5,4,0.12640057428850204,0.28399373614449963,1.872186703621666,0.2192324171196252,2987.595719930909,2,0.575467586517334
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.5)_5",2,4.0,0.5,5,0.12640057428850204,0.28399373614449963,1.872186703621666,0.2192324171196252,2987.595719930909,2,1.2693490982055664
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.5)_6",2,4.0,0.5,6,0.12641894467382095,0.2838822238914925,1.872259955727871,0.21922423693410292,2987.7221691382615,2,1.1665451526641846
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.5)_7",2,4.0,0.5,7,0.10022965501373415,0.24292356078651126,1.7289162377766476,0.2252842339357756,2979.542853846575,2,0.6780433654785156
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.5)_8",2,4.0,0.5,8,0.10019228247845353,0.24274513302599723,1.7291035058717505,0.22527948195367475,2979.569417173477,2,0.32790207862854004
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.5)_9",2,4.0,0.5,9,0.12641894467382095,0.2838822238914925,1.872259955727871,0.21922423693410292,2987.7221691382615,2,0.8530948162078857
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.7)_0",2,4.0,0.7,0,0.12163966867492014,0.2772408884971016,1.8681362700963873,0.21951323050585142,2981.738013957655,2,0.9876914024353027
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.7)_1",2,4.0,0.7,1,0.12163966867492014,0.2772408884971016,1.8681362700963873,0.21951323050585142,2981.738013957655,2,1.2245476245880127
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.7)_2",2,4.0,0.7,2,0.08489300192155748,0.2596178078198388,1.5972597434864824,0.2572247844163359,3032.292585011129,2,0.5627636909484863
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.7)_3",2,4.0,0.7,3,0.10039363541468056,0.24327190037944127,1.7293573365441748,0.22525296849020546,2979.429273572591,2,0.48301219940185547
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.7)_4",2,4.0,0.7,4,0.10035609178401783,0.24309159207879893,1.7295368506378441,0.22524492688056233,2979.453855810647,2,0.6932201385498047
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.7)_5",2,4.0,0.7,5,0.10035609178401783,0.24309159207879893,1.7295368506378441,0.22524492688056233,2979.453855810647,2,0.5773241519927979
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.7)_6",2,4.0,0.7,6,0.10079574095396533,0.21763747012041051,1.9509950993155996,0.19002386267215526,2643.496769199098,2,0.6656661033630371
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.7)_7",2,4.0,0.7,7,0.10035609178401783,0.24309159207879888,1.7295368506378441,0.22524492688056233,2979.453855810647,2,0.6782567501068115
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.7)_8",2,4.0,0.7,8,0.08489300192155748,0.2596178078198388,1.5972597434864824,0.2572247844163359,3032.292585011129,2,1.8276402950286865
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.7)_9",2,4.0,0.7,9,0.10039363541468056,0.2432719003794413,1.7293573365441748,0.22525296849020546,2979.429273572591,2,0.600111722946167
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.9)_0",2,4.0,0.9,0,0.10033571429234768,0.24258077862395422,1.7306463138829793,0.2252276194040051,2979.3904175371904,2,0.6910898685455322
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.9)_1",2,4.0,0.9,1,0.10033571429234768,0.24258077862395416,1.7306463138829793,0.2252276194040051,2979.3904175371904,2,0.6183898448944092
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.9)_2",2,4.0,0.9,2,0.10033571429234768,0.24258077862395416,1.7306463138829793,0.2252276194040051,2979.3904175371904,2,0.7558536529541016
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.9)_3",2,4.0,0.9,3,0.10033571429234768,0.24258077862395422,1.7306463138829793,0.2252276194040051,2979.3904175371904,2,0.6936244964599609
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.9)_4",2,4.0,0.9,4,0.10033571429234768,0.24258077862395422,1.7306463138829793,0.2252276194040051,2979.3904175371904,2,0.6270625591278076
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.9)_5",2,4.0,0.9,5,0.11538745505953761,0.2678065586525616,1.862925188712578,0.21974645611854068,2972.4155763315316,2,2.0295307636260986
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.9)_6",2,4.0,0.9,6,0.11538745505953761,0.26780655865256164,1.862925188712578,0.21974645611854068,2972.4155763315316,2,1.7158129215240479
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.9)_7",2,4.0,0.9,7,0.10033571429234768,0.24258077862395422,1.7306463138829793,0.2252276194040051,2979.3904175371904,2,0.711510181427002
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.9)_8",2,4.0,0.9,8,0.11538745505953761,0.26780655865256164,1.862925188712578,0.21974645611854068,2972.4155763315316,2,1.8057866096496582
"FuzzyCMeans(n_clusters=2, fuzziness=4, rho=0.9)_9",2,4.0,0.9,9,0.11538745505953761,0.26780655865256164,1.862925188712578,0.21974645611854068,2972.4155763315316,2,1.6628220081329346
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.5)_0",2,5.0,0.5,0,0.10023174686232963,0.24328939432142235,1.7280159396830728,0.22526010974462343,2979.1927793108503,2,0.3871498107910156
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.5)_1",2,5.0,0.5,1,0.10023174686232963,0.24328939432142235,1.7280159396830728,0.22526010974462343,2979.1927793108503,2,0.5132215023040771
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.5)_2",2,5.0,0.5,2,0.11581316289270029,0.2686314080381301,1.8631026425649335,0.21977776018675635,2972.9981406274887,2,0.9635860919952393
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.5)_3",2,5.0,0.5,3,0.10023174686232963,0.24328939432142235,1.7280159396830728,0.22526010974462343,2979.1927793108503,2,0.6308650970458984
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.5)_4",2,5.0,0.5,4,0.10023174686232963,0.24328939432142235,1.7280159396830728,0.22526010974462343,2979.1927793108503,2,0.3308594226837158
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.5)_5",2,5.0,0.5,5,0.11581316289270029,0.2686314080381301,1.8631026425649335,0.21977776018675635,2972.9981406274887,2,0.9567320346832275
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.5)_6",2,5.0,0.5,6,0.08478181441491375,0.2591911852083043,1.5972144713259633,0.25718041593305385,3032.1735201786423,2,0.6253106594085693
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.5)_7",2,5.0,0.5,7,0.11278824841517429,0.2643635692387273,1.8597804349798364,0.2199667210063643,2967.653018892594,2,1.1343204975128174
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.5)_8",2,5.0,0.5,8,0.11581316289270029,0.2686314080381301,1.8631026425649335,0.21977776018675635,2972.9981406274887,2,1.3663115501403809
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.5)_9",2,5.0,0.5,9,0.10023174686232963,0.24328939432142235,1.7280159396830728,0.22526010974462343,2979.1927793108503,2,0.45630788803100586
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.7)_0",2,5.0,0.7,0,0.08493880930493547,0.2579700914591896,1.6022824433648637,0.2564418903533142,3030.727700178272,2,1.3253703117370605
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.7)_1",2,5.0,0.7,1,0.10024189493219564,0.24311455714143193,1.7285243486006974,0.22523389796303445,2979.091369344272,2,0.4476478099822998
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.7)_2",2,5.0,0.7,2,0.08493880930493547,0.2579700914591896,1.6022824433648637,0.2564418903533142,3030.727700178272,2,1.4304206371307373
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.7)_3",2,5.0,0.7,3,0.10024189493219564,0.24311455714143193,1.7285243486006974,0.22523389796303445,2979.091369344272,2,0.510228157043457
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.7)_4",2,5.0,0.7,4,0.10024189493219564,0.24311455714143196,1.7285243486006974,0.22523389796303445,2979.091369344272,2,0.5460083484649658
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.7)_5",2,5.0,0.7,5,0.10024189493219564,0.24311455714143196,1.7285243486006974,0.22523389796303445,2979.091369344272,2,0.502662181854248
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.7)_6",2,5.0,0.7,6,0.08493880930493547,0.2579700914591896,1.6022824433648637,0.2564418903533142,3030.727700178272,2,0.9569218158721924
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.7)_7",2,5.0,0.7,7,0.10024189493219564,0.24311455714143193,1.7285243486006974,0.22523389796303445,2979.091369344272,2,0.5006458759307861
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.7)_8",2,5.0,0.7,8,0.10024189493219564,0.24311455714143196,1.7285243486006974,0.22523389796303445,2979.091369344272,2,0.5229110717773438
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.7)_9",2,5.0,0.7,9,0.08493880930493547,0.2579700914591896,1.6022824433648637,0.2564418903533142,3030.727700178272,2,1.1389784812927246
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.9)_0",2,5.0,0.9,0,0.08535327678892375,0.2574500515034604,1.607684985663481,0.2556659786315586,3029.6039656657313,2,1.044645071029663
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.9)_1",2,5.0,0.9,1,0.10020213752839469,0.2428877498613468,1.7286912376835937,0.22522220736322104,2979.067360164241,2,0.5383515357971191
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.9)_2",2,5.0,0.9,2,0.10020213752839469,0.2428877498613468,1.7286912376835937,0.22522220736322104,2979.067360164241,2,0.7082343101501465
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.9)_3",2,5.0,0.9,3,0.10020213752839469,0.2428877498613468,1.7286912376835937,0.22522220736322104,2979.067360164241,2,0.5256693363189697
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.9)_4",2,5.0,0.9,4,0.08535327678892375,0.2574500515034604,1.607684985663481,0.2556659786315586,3029.6039656657313,2,1.115051507949829
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.9)_5",2,5.0,0.9,5,0.08535327678892375,0.2574500515034604,1.607684985663481,0.2556659786315586,3029.6039656657313,2,1.1117756366729736
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.9)_6",2,5.0,0.9,6,0.10020213752839469,0.2428877498613468,1.7286912376835937,0.22522220736322104,2979.067360164241,2,0.7960128784179688
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.9)_7",2,5.0,0.9,7,0.08535327678892375,0.2574500515034604,1.607684985663481,0.2556659786315586,3029.6039656657313,2,1.49090576171875
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.9)_8",2,5.0,0.9,8,0.10020213752839469,0.2428877498613468,1.7286912376835937,0.22522220736322104,2979.067360164241,2,0.8839206695556641
"FuzzyCMeans(n_clusters=2, fuzziness=5, rho=0.9)_9",2,5.0,0.9,9,0.10020213752839469,0.2428877498613468,1.7286912376835937,0.22522220736322104,2979.067360164241,2,1.889089584350586
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.5)_0",2,6.0,0.5,0,0.10018752365456864,0.2431637918600218,1.7279828863688855,0.2252411114590743,2979.001236698727,2,0.7419977188110352
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.5)_1",2,6.0,0.5,1,0.10018752365456864,0.24316379186002188,1.7279828863688855,0.2252411114590743,2979.001236698727,2,0.6672413349151611
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.5)_2",2,6.0,0.5,2,0.08476833573855885,0.25820612297859474,1.599761973068181,0.25679179383766043,3031.3112823425136,2,3.847782850265503
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.5)_3",2,6.0,0.5,3,0.10018752365456864,0.2431637918600218,1.7279828863688855,0.2252411114590743,2979.001236698727,2,1.6700549125671387
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.5)_4",2,6.0,0.5,4,0.10018752365456864,0.2431637918600218,1.7279828863688855,0.2252411114590743,2979.001236698727,2,1.5838649272918701
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.5)_5",2,6.0,0.5,5,0.08475043788674214,0.2580238205872603,1.6000046411890245,0.25674041274001935,3031.289524345757,2,2.832188844680786
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.5)_6",2,6.0,0.5,6,0.08475043788674214,0.2580238205872603,1.6000046411890245,0.25674041274001935,3031.289524345757,2,1.7836260795593262
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.5)_7",2,6.0,0.5,7,0.10018752365456864,0.2431637918600218,1.7279828863688855,0.2252411114590743,2979.001236698727,2,0.6471822261810303
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.5)_8",2,6.0,0.5,8,0.1002516676879907,0.21626141879967936,1.950214508874043,0.1899885144368651,2641.9999704221354,2,6.31221342086792
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.5)_9",2,6.0,0.5,9,0.10018752365456864,0.2431637918600218,1.7279828863688855,0.2252411114590743,2979.001236698727,2,1.437107801437378
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.7)_0",2,6.0,0.7,0,0.08506575867948513,0.2574372036327038,1.605238536138086,0.2559095148021515,3029.5830473911424,2,2.013953685760498
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.7)_1",2,6.0,0.7,1,0.08506575867948513,0.2574372036327038,1.605238536138086,0.2559095148021515,3029.5830473911424,2,0.9277713298797607
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.7)_2",2,6.0,0.7,2,0.08506575867948513,0.2574372036327038,1.605238536138086,0.2559095148021515,3029.5830473911424,2,0.9979171752929688
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.7)_3",2,6.0,0.7,3,0.08506575867948513,0.2574372036327038,1.605238536138086,0.2559095148021515,3029.5830473911424,2,1.0630676746368408
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.7)_4",2,6.0,0.7,4,0.08506575867948513,0.2574372036327038,1.605238536138086,0.2559095148021515,3029.5830473911424,2,1.1918513774871826
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.7)_5",2,6.0,0.7,5,0.10023350140261333,0.2432310681802551,1.7281419600400518,0.22523205196580817,2978.9948072555967,2,0.8388242721557617
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.7)_6",2,6.0,0.7,6,0.10023350140261333,0.2432310681802551,1.7281419600400518,0.22523205196580817,2978.9948072555967,2,0.6494066715240479
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.7)_7",2,6.0,0.7,7,0.08506575867948513,0.2574372036327038,1.605238536138086,0.2559095148021515,3029.5830473911424,2,1.3082096576690674
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.7)_8",2,6.0,0.7,8,0.08506575867948513,0.2574372036327038,1.605238536138086,0.2559095148021515,3029.5830473911424,2,0.6225132942199707
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.7)_9",2,6.0,0.7,9,0.08506575867948513,0.2574372036327038,1.605238536138086,0.2559095148021515,3029.5830473911424,2,1.2646844387054443
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.9)_0",2,6.0,0.9,0,0.1002398590523043,0.24307177827060594,1.7284915928111841,0.22521479092332344,2978.9324262359596,2,0.6765236854553223
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.9)_1",2,6.0,0.9,1,0.1002398590523043,0.2430717782706059,1.7284915928111841,0.22521479092332344,2978.9324262359596,2,2.2581703662872314
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.9)_2",2,6.0,0.9,2,0.10015822737978848,0.2147230318127721,1.954626886315099,0.190030362358534,2640.1311696047837,2,1.9907968044281006
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.9)_3",2,6.0,0.9,3,0.0852413708457947,0.25491458445018433,1.614911546204447,0.2543765613230803,3026.094747554752,2,1.3427538871765137
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.9)_4",2,6.0,0.9,4,0.0852413708457947,0.25491458445018433,1.614911546204447,0.2543765613230803,3026.094747554752,2,2.52607798576355
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.9)_5",2,6.0,0.9,5,0.0852413708457947,0.25491458445018433,1.614911546204447,0.2543765613230803,3026.094747554752,2,2.535355806350708
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.9)_6",2,6.0,0.9,6,0.1002398590523043,0.2430717782706059,1.7284915928111841,0.22521479092332344,2978.9324262359596,2,1.040642261505127
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.9)_7",2,6.0,0.9,7,0.1002398590523043,0.24307177827060594,1.7284915928111841,0.22521479092332344,2978.9324262359596,2,1.7266058921813965
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.9)_8",2,6.0,0.9,8,0.0852413708457947,0.25491458445018433,1.614911546204447,0.2543765613230803,3026.094747554752,2,0.8940563201904297
"FuzzyCMeans(n_clusters=2, fuzziness=6, rho=0.9)_9",2,6.0,0.9,9,0.1002398590523043,0.2430717782706059,1.7284915928111841,0.22521479092332344,2978.9324262359596,2,4.765927076339722
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.5)_0",2,7.0,0.5,0,0.09991404256292095,0.24276489186827713,1.7268002337456676,0.22519432462917,2978.6224453419877,2,1.088789463043213
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.5)_1",2,7.0,0.5,1,0.08479581328922732,0.2576525975550566,1.6019362775003552,0.2563632733369108,3030.3392386597943,2,5.38141131401062
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.5)_2",2,7.0,0.5,2,0.1003283713267068,0.21606802774176556,1.9484700560155528,0.19028449619144802,2641.16917906522,2,4.879574298858643
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.5)_3",2,7.0,0.5,3,0.09991404256292095,0.24276489186827707,1.7268002337456676,0.22519432462917,2978.6224453419877,2,1.0338327884674072
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.5)_4",2,7.0,0.5,4,0.09991404256292095,0.24276489186827707,1.7268002337456676,0.22519432462917,2978.6224453419877,2,0.8798902034759521
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.5)_5",2,7.0,0.5,5,0.08479581328922732,0.2576525975550566,1.6019362775003552,0.2563632733369108,3030.3392386597943,2,2.134173631668091
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.5)_6",2,7.0,0.5,6,0.08479581328922732,0.2576525975550566,1.6019362775003552,0.2563632733369108,3030.3392386597943,2,1.1500921249389648
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.5)_7",2,7.0,0.5,7,0.08479581328922732,0.2576525975550566,1.6019362775003552,0.2563632733369108,3030.3392386597943,2,1.0360996723175049
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.5)_8",2,7.0,0.5,8,0.09991404256292095,0.24276489186827707,1.7268002337456676,0.22519432462917,2978.6224453419877,2,1.2189323902130127
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.5)_9",2,7.0,0.5,9,0.08479581328922732,0.2576525975550566,1.6019362775003552,0.2563632733369108,3030.3392386597943,2,3.2373077869415283
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.7)_0",2,7.0,0.7,0,0.08502883317866058,0.2563482807237679,1.6084021885973123,0.2554104728637972,3028.1394668952944,2,0.6543886661529541
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.7)_1",2,7.0,0.7,1,0.08502883317866058,0.2563482807237679,1.6084021885973123,0.2554104728637972,3028.1394668952944,2,0.5932402610778809
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.7)_2",2,7.0,0.7,2,0.08502883317866058,0.2563482807237679,1.6084021885973123,0.2554104728637972,3028.1394668952944,2,1.2178919315338135
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.7)_3",2,7.0,0.7,3,0.08502883317866058,0.2563482807237679,1.6084021885973123,0.2554104728637972,3028.1394668952944,2,0.7871510982513428
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.7)_4",2,7.0,0.7,4,0.1001801943094718,0.2147208659187432,1.951381621559827,0.19031536711756117,2639.4573671855383,2,2.1380491256713867
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.7)_5",2,7.0,0.7,5,0.09995933887567462,0.24283081005235163,1.72696129258156,0.2251850312806914,2978.6116521700833,2,0.6114509105682373
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.7)_6",2,7.0,0.7,6,0.09995933887567462,0.24283081005235163,1.72696129258156,0.2251850312806914,2978.6116521700833,2,1.130863904953003
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.7)_7",2,7.0,0.7,7,0.08502883317866058,0.2563482807237679,1.6084021885973123,0.2554104728637972,3028.1394668952944,2,1.0148074626922607
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.7)_8",2,7.0,0.7,8,0.09995933887567462,0.2428308100523517,1.72696129258156,0.2251850312806914,2978.6116521700833,2,0.7261505126953125
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.7)_9",2,7.0,0.7,9,0.08502883317866058,0.2563482807237679,1.6084021885973123,0.2554104728637972,3028.1394668952944,2,1.0680956840515137
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.9)_0",2,7.0,0.9,0,0.09985740934842172,0.21332394681076028,1.9532796739757428,0.1902928486973779,2638.1572838827005,2,2.5480380058288574
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.9)_1",2,7.0,0.9,1,0.08516056979545254,0.2539351160334475,1.6178184059308511,0.2538930311761844,3024.3907414894643,2,0.5711233615875244
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.9)_2",2,7.0,0.9,2,0.09997335381268359,0.2426478813517536,1.7276551221607754,0.22514268766568754,2978.4090859641556,2,0.6949286460876465
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.9)_3",2,7.0,0.9,3,0.09997335381268359,0.2426478813517536,1.7276551221607754,0.22514268766568754,2978.4090859641556,2,0.6900429725646973
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.9)_4",2,7.0,0.9,4,0.08516056979545254,0.2539351160334475,1.6178184059308511,0.2538930311761844,3024.3907414894643,2,0.7573080062866211
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.9)_5",2,7.0,0.9,5,0.09997335381268359,0.24264788135175364,1.7276551221607754,0.22514268766568754,2978.4090859641556,2,0.7496366500854492
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.9)_6",2,7.0,0.9,6,0.09997335381268359,0.24264788135175364,1.7276551221607754,0.22514268766568754,2978.4090859641556,2,0.7056314945220947
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.9)_7",2,7.0,0.9,7,0.08516056979545254,0.2539351160334475,1.6178184059308511,0.2538930311761844,3024.3907414894643,2,0.5411484241485596
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.9)_8",2,7.0,0.9,8,0.09997335381268359,0.24264788135175364,1.7276551221607754,0.22514268766568754,2978.4090859641556,2,0.5331223011016846
"FuzzyCMeans(n_clusters=2, fuzziness=7, rho=0.9)_9",2,7.0,0.9,9,0.09997335381268359,0.2426478813517536,1.7276551221607754,0.22514268766568754,2978.4090859641556,2,0.6730318069458008
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.5)_0",2,9.0,0.5,0,0.09974120465508209,0.24314237900660585,1.7246849547617393,0.22514207570950584,2977.7678718353045,2,0.6778275966644287
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.5)_1",2,9.0,0.5,1,0.09987900728847396,0.24324364518163494,1.7252588985630157,0.22517123085082644,2978.161393629398,2,0.9945898056030273
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.5)_2",2,9.0,0.5,2,0.08489118106945125,0.25609016281704033,1.6078629989038853,0.2554521300542798,3028.0972184660804,2,1.266765832901001
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.5)_3",2,9.0,0.5,3,0.09974120465508209,0.2431423790066058,1.7246849547617393,0.22514207570950584,2977.7678718353045,2,0.6008191108703613
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.5)_4",2,9.0,0.5,4,0.09974120465508209,0.24314237900660585,1.7246849547617393,0.22514207570950584,2977.7678718353045,2,0.6398985385894775
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.5)_5",2,9.0,0.5,5,0.09987900728847396,0.24324364518163497,1.7252588985630157,0.22517123085082644,2978.161393629398,2,0.6971898078918457
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.5)_6",2,9.0,0.5,6,0.09987900728847396,0.24324364518163494,1.7252588985630157,0.22517123085082644,2978.161393629398,2,0.8433446884155273
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.5)_7",2,9.0,0.5,7,0.08489118106945125,0.2560901628170403,1.6078629989038853,0.2554521300542798,3028.0972184660804,2,0.7025578022003174
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.5)_8",2,9.0,0.5,8,0.08489118106945125,0.2560901628170403,1.6078629989038853,0.2554521300542798,3028.0972184660804,2,1.0756151676177979
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.5)_9",2,9.0,0.5,9,0.09987900728847396,0.24324364518163494,1.7252588985630157,0.22517123085082644,2978.161393629398,2,0.6551187038421631
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.7)_0",2,9.0,0.7,0,0.09986161565274605,0.21299141836640315,1.952515562614734,0.1903348664223822,2636.728398082127,2,1.8864414691925049
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.7)_1",2,9.0,0.7,1,0.09972172501607886,0.24285116997012707,1.7251972762000873,0.22511692649384807,2977.812039578041,2,1.1491780281066895
"FuzzyCMeans(n_clusters=2, fuzziness=9, rho=0.7)_2",2,9.0,0.7,2,0.08505794472202607,0.2545843640396344,1.6152857286174676,0.2542967100444086,3024.7115652531593,2,0.8107836246490479
